,Smgc+_salivary_gland,Intercalated.duct_salivary_gland,Acinar_salivary_gland,Bpifa2+_salivary_gland,Basal.duct_salivary_gland,Striated.duct_salivary_gland,Myoepithelial_salivary_gland,GCT_salivary_gland,Ascl3+.duct_salivary_gland
Itgb1bp1,0.0434039942920208,0.10461992025375366,0.018017148599028587,0.03559357300400734,0.0903930813074112,0.02209394983947277,0.1444046050310135,0.0,0.10335161536931992
Gm20535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cpsf3,0.049247607588768005,0.028106965124607086,0.017732273787260056,0.031773097813129425,0.06708208471536636,0.07687752693891525,0.07290869951248169,0.0,0.0
Gm25821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iah1,0.10996436327695847,0.1810878962278366,0.021284686401486397,0.023380113765597343,0.15708854794502258,0.09185922145843506,0.14203472435474396,0.06071292608976364,0.19425010681152344
Adam17,0.03685304895043373,0.06891772896051407,0.006050512660294771,0.039756931364536285,0.055184148252010345,0.0553353875875473,0.06097846105694771,0.0,0.0
Gm22766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ywhaq,0.7675795555114746,1.1898784637451172,0.1961720734834671,0.4772041440010071,1.0007007122039795,0.569909393787384,1.0108423233032227,0.5429927110671997,0.736129641532898
Gm4419,0.01596265658736229,0.0,0.003742095548659563,0.020590029656887054,0.0,0.0,0.0,0.0,0.0
RP23-354L15.1,0.01026853360235691,0.007963377051055431,0.00263102981261909,0.020534422248601913,0.0,0.009122492745518684,0.02263776957988739,0.0,0.0
Mrto4-ps2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm6838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410018L13Rik,0.0,0.0,0.0,0.0,0.015126862563192844,0.0,0.0,0.0,0.0
Gm26140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030624G23Rik,0.0,0.0,0.0,0.0,0.009382090531289577,0.00783349759876728,0.0,0.0,0.0
Gm9312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taf1b,0.023816529661417007,0.0,0.003144453978165984,0.021171150729060173,0.04433341696858406,0.02666132152080536,0.06423697620630264,0.06433123350143433,0.06185683608055115
Grhl1,0.19853706657886505,0.21978770196437836,0.019887100905179977,0.03033747896552086,0.05941521376371384,0.05592620372772217,0.015191036276519299,0.0,0.08161656558513641
Gm6969,0.0,0.011394225060939789,0.004206762183457613,0.0,0.017723651602864265,0.0,0.0,0.0,0.0
Klf11,0.06233677268028259,0.02223818004131317,0.005303605459630489,0.01819326914846897,0.1301867514848709,0.026423737406730652,0.10245777666568756,0.0,0.030792787671089172
Cys1,0.0,0.0,0.0,0.0,0.0,0.0,0.04679069295525551,0.0,0.0
Rrm2,0.009455823339521885,0.023419177159667015,0.009695476852357388,0.005422965623438358,0.11127204447984695,0.0,0.0797865018248558,0.0,0.03496306389570236
Gm26211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mboat2,0.025280438363552094,0.020020144060254097,0.0,0.0,0.01597520522773266,0.00856026727706194,0.07971619814634323,0.0,0.1483738124370575
Kidins220,0.10239450633525848,0.18455781042575836,0.018025103956460953,0.06147047504782677,0.05676994100213051,0.08413384854793549,0.2493366152048111,0.0,0.23211252689361572
Id2,0.8003420829772949,0.8858444690704346,0.21603567898273468,0.9015195369720459,0.5212795734405518,0.8407631516456604,0.2828364968299866,1.0118528604507446,1.1367982625961304
Gm38052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rnf144a,0.0,0.0,0.0,0.0,0.007752479985356331,0.0,0.0377117283642292,0.0,0.0
Mir6538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rsad2,0.0,0.022583303973078728,0.0,0.0,0.0,0.0,0.0,0.0,0.051078397780656815
Cmpk2,0.0,0.007919381372630596,0.0,0.0011891205795109272,0.0,0.0,0.039496541023254395,0.0,0.038124922662973404
Gm9866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sox11,0.0,0.0,0.0,0.0,0.0,0.009355820715427399,0.0,0.0,0.0
Gm24326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dcdc2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022F17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colec11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rps7,2.96032977104187,2.7922797203063965,0.9846113324165344,1.069106101989746,3.5679802894592285,2.0008504390716553,2.7667076587677,1.0831609964370728,2.0694739818573
Rnaseh1,0.033118363469839096,0.013100353069603443,0.0080462247133255,0.0160528514534235,0.02519492618739605,0.012906928546726704,0.02254900150001049,0.0,0.0
Adi1,0.1778288185596466,0.2922423481941223,0.07332722842693329,0.14578570425510406,0.23907282948493958,0.30198004841804504,0.17343942821025848,0.09470240026712418,0.32288461923599243
Mir6937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trappc12,0.010620876215398312,0.0719660222530365,0.0055204420350492,0.019099794328212738,0.032762154936790466,0.030390871688723564,0.05116477236151695,0.0,0.0
Tssc1,0.017322175204753876,0.059650011360645294,0.014505019411444664,0.022525841370224953,0.11951590329408646,0.0283716581761837,0.055690813809633255,0.0,0.05318254232406616
Gm23342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myt1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pxdn,0.0,0.06802022457122803,0.006942008621990681,0.0,0.13232943415641785,0.0,0.10003615915775299,0.0,0.0
Tpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sntg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310016D03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem18,0.016719723120331764,0.2431243360042572,0.005782319698482752,0.021766705438494682,0.013856318779289722,0.02672729454934597,0.021978378295898438,0.0,0.0
Fam150b,0.0,0.0,0.0,0.0,0.0,0.0,0.030427029356360435,0.0,0.0
Acp1,0.1773926019668579,0.16114665567874908,0.03846023231744766,0.038354285061359406,0.26792585849761963,0.10797685384750366,0.192180797457695,0.07146993279457092,0.10503673553466797
Sh3yl1,0.0197921060025692,0.09863686561584473,0.004509441554546356,0.02165435440838337,0.09647179394960403,0.032409828156232834,0.0,0.0,0.03536544740200043
Gm25408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam110c,0.03736918047070503,0.05432194471359253,0.001054112915880978,0.01898997090756893,0.2543920874595642,0.004748487379401922,0.07551576942205429,0.0,0.0
6030469F06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamb1,0.0,0.0,0.0,0.0,0.009123516269028187,0.008941967971622944,0.3262961208820343,0.0,0.03668615594506264
Dld,0.14584529399871826,0.1756543517112732,0.04971536993980408,0.05441946163773537,0.2509136199951172,0.27674007415771484,0.25539401173591614,0.2597130239009857,0.3195979595184326
Slc26a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cbll1,0.041388507932424545,0.025748666375875473,0.005847437772899866,0.0060583907179534435,0.0679633691906929,0.0061208633705973625,0.024472162127494812,0.0,0.0
Gm29542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc26a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcap29,0.028017817065119743,0.030852453783154488,0.005579883698374033,0.0046792360953986645,0.10166484862565994,0.033773235976696014,0.04810701683163643,0.062051642686128616,0.029904680326581
Dus4l,0.0,0.03470271825790405,0.0007142995018512011,0.0012891024816781282,0.02346675656735897,0.0,0.0,0.0,0.07035961747169495
Cog5,0.008745125494897366,0.0,0.0009926453931257129,0.013781012035906315,0.017815250903367996,0.01237226091325283,0.0,0.0,0.03783229738473892
Gpr22,0.0,0.0036944756284356117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hbp1,0.19423329830169678,0.2838984727859497,0.048350412398576736,0.08379020541906357,0.30074670910835266,0.10348232835531235,0.16840551793575287,0.06600286066532135,0.3097078800201416
Prkar2b,0.34087952971458435,0.2607554793357849,0.03348099812865257,0.021796729415655136,0.06133227422833443,0.09383295476436615,0.03285772353410721,0.0,0.05705244094133377
Pik3cg,0.03922493755817413,0.0,0.0018804969731718302,0.0014062001137062907,0.0,0.0,0.0,0.0,0.0
Gm23875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc71l,0.02232571877539158,0.009248855523765087,0.003107926109805703,0.0,0.03972418233752251,0.015626581385731697,0.05022858455777168,0.0,0.0
Nampt,0.031563080847263336,0.07797051221132278,0.010618076659739017,0.03663547709584236,0.19609420001506805,0.06877908110618591,0.11344825476408005,0.0525362566113472,0.058829545974731445
Gdap10,0.008313476108014584,0.0,0.0005738775944337249,0.0016066840616986156,0.0,0.028607727959752083,0.0,0.0,0.070357546210289
4933406C10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sypl,0.7287936806678772,0.8277188539505005,0.2344578504562378,0.2910795211791992,0.4968174695968628,0.30975428223609924,0.3906530737876892,0.277920126914978,0.16973167657852173
Gm24922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cdhr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F730043M19Rik,0.0,0.0,0.0015375276561826468,0.0,0.0,0.0,0.0,0.0,0.0
Gm16267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atxn7l1,0.021306704729795456,0.042699433863162994,0.01009069662541151,0.029265617951750755,0.049780432134866714,0.005486825946718454,0.033551882952451706,0.0,0.037595197558403015
Atxn7l1os1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atxn7l1os2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Efcab10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Twistnb,0.11946465075016022,0.09376496076583862,0.020877085626125336,0.04098568484187126,0.14490297436714172,0.05030972883105278,0.06709505617618561,0.0,0.08282032608985901
Gm23529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferd3l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Twist1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hdac9,0.0,0.01356030348688364,0.0,0.0,0.0,0.0044489395804703236,0.0,0.0,0.0
Gm18025,0.0,0.0,0.001209406415000558,0.0,0.0,0.0,0.020179543644189835,0.0,0.0
4921508M14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prps1l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snx13,0.06167411804199219,0.07596293836832047,0.026331236585974693,0.053717926144599915,0.013870997354388237,0.024907412007451057,0.10014162212610245,0.0,0.04303605854511261
Mir680-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahr,0.07323416322469711,0.22839146852493286,0.0019797368440777063,0.02757074683904648,0.20471641421318054,0.06457559019327164,0.08884620666503906,0.0,0.2416231483221054
Agr3,0.0,0.0,0.0,0.0009563186322338879,0.012916280888020992,0.0,0.0,0.0,0.0
Agr2,0.4887338876724243,0.10988157242536545,0.08522585779428482,0.44876542687416077,0.00928670447319746,0.0,0.02591104991734028,0.0,0.0
Tspan13,1.3872146606445312,0.80894535779953,0.6495295166969299,0.6981028914451599,0.11997729539871216,0.2987373471260071,0.10657066106796265,0.4135095179080963,0.5928152203559875
Gm5434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bzw2,0.26313793659210205,0.11274757981300354,0.023534275591373444,0.0440964475274086,0.36024928092956543,0.14963757991790771,0.2035641223192215,0.0,0.08158334344625473
Ankmy2,0.033949192613363266,0.11937014758586884,0.010686715133488178,0.028618328273296356,0.0621526837348938,0.05821600183844566,0.1210017055273056,0.06600286066532135,0.07524183392524719
Lrrc72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sostdc1,0.0033734517637640238,0.016189653426408768,0.0,0.00355946714989841,0.8565690517425537,0.029875637963414192,1.3928743600845337,0.0,0.0
Gm25438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D630036H23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ispd,0.00817523617297411,0.036866653710603714,0.0,0.0,0.02179640531539917,0.0,0.04233131930232048,0.0,0.0
Mir5099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meox2,0.0,0.0,0.0,0.0,0.0,0.0,0.031198158860206604,0.0,0.0
Agmo,0.00670821126550436,0.014254930429160595,0.0,0.02606566622853279,0.026603782549500465,0.0,0.0,0.0,0.0
Dgkb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etv1,0.1693098545074463,0.02221333608031273,0.21001705527305603,0.43200117349624634,0.0,0.0,0.030266426503658295,0.0,0.03778203949332237
Gm24069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arl4a,0.9526522159576416,0.2955891489982605,0.20473071932792664,0.16978788375854492,0.3502364456653595,0.22741034626960754,0.05104243382811546,0.4347563683986664,0.9925058484077454
Arl4aos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scin,0.0034224737901240587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lsmem1,0.004526278004050255,0.023387588560581207,0.0,0.0015308638103306293,0.07997414469718933,0.006855066865682602,0.0,0.0,0.0
Gm17056,0.06468317657709122,0.0492761991918087,0.0,0.010869716294109821,0.1983596831560135,0.0,0.07295652478933334,0.0,0.0
Ifrd1,1.1307755708694458,0.7498573660850525,0.15259107947349548,0.23264968395233154,1.2089835405349731,0.31875044107437134,0.6818485260009766,0.18351180851459503,0.7108557820320129
Gm17024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7008,0.0,0.0,0.0023239946458488703,0.0,0.0,0.008680176921188831,0.0,0.0,0.0
Zfp277,0.04137767478823662,0.05437755957245827,0.008512357249855995,0.015421460382640362,0.10489971190690994,0.02149992249906063,0.02571066841483116,0.12309930473566055,0.03661693260073662
Dock4,0.0,0.0,0.001945429714396596,0.0,0.0,0.0,0.0,0.0,0.0
Immp2l,0.06437766551971436,0.038738518953323364,0.008025107905268669,0.005447442643344402,0.05994817242026329,0.05767485126852989,0.03768133372068405,0.0,0.06448718905448914
Gm25497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lrrn3,0.009506718255579472,0.0036944756284356117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnajb9,0.15854646265506744,0.1492634415626526,0.036391135305166245,0.30157825350761414,0.3067813813686371,0.07663246989250183,0.249806210398674,0.07999055832624435,0.10189268738031387
Mir5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pnpla8,0.09273932129144669,0.1610194593667984,0.051687635481357574,0.08404940366744995,0.117182657122612,0.13756322860717773,0.16198807954788208,0.19617459177970886,0.15261989831924438
Nrcam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stxbp6,0.06019193306565285,0.3720477819442749,0.029851768165826797,0.06694549322128296,0.047111835330724716,0.5613471269607544,0.025288879871368408,0.5589823722839355,0.1098349466919899
Gm15901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nova1,0.0,0.0,0.0,0.0,0.0,0.0067903525196015835,0.0,0.0,0.0
Gm25051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm36971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm1818,0.0,0.0,0.0003615602327045053,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1400-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foxg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm43517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3110039M20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810007C17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prkd1,0.0,0.03708929941058159,0.0,0.0071121687069535255,0.0,0.006351972930133343,0.020817968994379044,0.0,0.0
Gm22088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rps11-ps4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2e3,0.0191241055727005,0.07600446790456772,0.005695225205272436,0.00658971443772316,0.017501432448625565,0.0,0.0,0.0,0.0712723359465599
Scfd1,0.1477433741092682,0.11474117636680603,0.04799788072705269,0.12506604194641113,0.07991492748260498,0.08248411864042282,0.15313690900802612,0.06738587468862534,0.0720067173242569
Coch,0.0,0.0,0.0,0.0038416865281760693,0.03453429043292999,0.0187806636095047,0.1436866968870163,0.0,0.4620080590248108
Strn3,0.20374958217144012,0.3206647038459778,0.04362974688410759,0.06680953502655029,0.2621694505214691,0.13104867935180664,0.3170165419578552,0.0,0.3561858534812927
Ap4s1,0.13888446986675262,0.22222347557544708,0.042042382061481476,0.07421369105577469,0.13061220943927765,0.11368820816278458,0.14979732036590576,0.0,0.1838943362236023
Gm22663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hectd1,0.25009778141975403,0.19992771744728088,0.05508545786142349,0.07682106643915176,0.20617593824863434,0.12604060769081116,0.21951447427272797,0.06194125860929489,0.47962501645088196
Heatr5a,0.004852629732340574,0.005136976484209299,0.007025241851806641,0.017971349880099297,0.01698100008070469,0.02085106633603573,0.02263776957988739,0.0,0.0
Gm26517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dtd2,0.08485881984233856,0.07625651359558105,0.013490883633494377,0.016434025019407272,0.07629027217626572,0.06153472140431404,0.1394985020160675,0.0,0.03417442366480827
Gpr33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nubpl,0.02049616351723671,0.12073642015457153,0.00800669752061367,0.008596123196184635,0.06134825572371483,0.04296547546982765,0.06163838505744934,0.05735420063138008,0.0
Arhgap5,0.2019926756620407,0.42121049761772156,0.06152873486280441,0.08768761903047562,0.13704758882522583,0.19701991975307465,0.17365944385528564,0.12794412672519684,0.3086656928062439
1700031P21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akap6,0.004575065802782774,0.027660300955176353,0.0,0.0,0.0,0.0,0.0,0.0,0.029490627348423004
n-R5s58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Npas3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700060O08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egln3,0.011442606337368488,0.3239700496196747,0.004574008285999298,0.037643130868673325,0.11414790153503418,0.1324484497308731,0.24211791157722473,0.1312175691127777,0.023249132558703423
Gm22220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sptssa,0.2281467318534851,0.4601244330406189,0.04834204167127609,0.2926270365715027,0.4227965176105499,0.2014005482196808,0.5398040413856506,0.30603280663490295,0.2542504668235779
Mir1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eapp,0.18550541996955872,0.12636642158031464,0.029231790453195572,0.050962332636117935,0.16915956139564514,0.14874953031539917,0.19712015986442566,0.06194125860929489,0.17997370660305023
Gm22513,0.0,0.007965344935655594,0.00023606033937539905,0.005156380590051413,0.010391316376626492,0.0,0.0,0.0,0.0
Rpl31-ps17,0.0,0.0,0.0,0.0010630047181621194,0.005223053507506847,0.0,0.0,0.0,0.0
Gm22634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snx6,0.06544262170791626,0.11485206335783005,0.005539953708648682,0.011830667033791542,0.16323016583919525,0.028789643198251724,0.15155909955501556,0.06803904473781586,0.1910826861858368
Cfl2,0.0897483304142952,0.21688485145568848,0.01744348742067814,0.021389247849583626,0.2342340052127838,0.12144141644239426,0.4529496133327484,0.29171425104141235,0.2044648677110672
Baz1a,0.041039690375328064,0.13883014023303986,0.009463651105761528,0.0070046596229076385,0.18479114770889282,0.051157087087631226,0.10404445976018906,0.0,0.1190178319811821
Gm27014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700097O09Rik,0.020552193745970726,0.014052612707018852,0.009514568373560905,0.006801153067499399,0.07072439789772034,0.03399726375937462,0.0,0.0,0.0
Srp54a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam177a,0.13944508135318756,0.2795986533164978,0.020514829084277153,0.08293265849351883,0.10246012359857559,0.10455555468797684,0.08065934479236603,0.059505611658096313,0.08663947880268097
Srp54b,0.31984734535217285,0.24842093884944916,0.1467105597257614,0.23190918564796448,0.18958789110183716,0.15436053276062012,0.09297223389148712,0.14331676065921783,0.217818945646286
1700047I17Rik2,0.0,0.0,0.0,0.0009142750641331077,0.0,0.0,0.0,0.0,0.0
Ppp2r3c,0.055553682148456573,0.04840529337525368,0.015098067000508308,0.04278341680765152,0.1333196759223938,0.02293979376554489,0.11273270100355148,0.0,0.0
1110008L16Rik,0.03810684755444527,0.009172601625323296,0.00261513190343976,0.03779482841491699,0.0169355571269989,0.0071245841681957245,0.0,0.0,0.03465178608894348
Psma6,0.4009094536304474,0.6242843866348267,0.09577121585607529,0.19460172951221466,0.7195143103599548,0.3704407215118408,0.28031325340270996,0.18165384232997894,0.5826436877250671
Rpl18a-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfkbia,1.0528448820114136,1.1824617385864258,0.04328911006450653,0.23716111481189728,1.9897143840789795,0.2079060822725296,0.8812835812568665,0.04130787029862404,0.8476537466049194
Aldoart2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ralgapa1,0.03839804604649544,0.012326879426836967,0.013598707504570484,0.013903223909437656,0.028573699295520782,0.039315205067396164,0.028381727635860443,0.0,0.08484227955341339
Gm9812,0.0,0.0,0.00031813103123568,0.0,0.007919151335954666,0.0,0.0,0.0,0.0
Gm23394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brms1l,0.018094515427947044,0.045868437737226486,0.0015166201628744602,0.0045501007698476315,0.041688594967126846,0.0242781825363636,0.1081927940249443,0.06521470844745636,0.07252480089664459
Gm22296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
